table_name,record_id,metric_key,module,current_label,current_value,frontend_text_found,frontend_file_path,recommended_label,confidence_level,reason,requires_review,possible_risk
public.ingestion_data,253a8ca0-13c6-4729-8a0c-82295d2bf1b7,taxes_modules_taxes_views_index_035,taxes,"$3,379.20","$3,379.20",2025 After Appeal CBRE result,modules/taxes/views/index.html,2025 After Appeal CBRE result,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,a6f15570-43c4-4fd6-ad2d-faed8f970110,taxes_modules_taxes_views_index_036,taxes,"$165,739.57","$165,739.57",2026 Projected Projection model,modules/taxes/views/index.html,2026 Projected Projection model,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,2132b549-24df-4fcd-9c9d-13411d8091fc,taxes_modules_taxes_views_index_037,taxes,"$159,109.98","$159,109.98",2026 Projected Projection model,modules/taxes/views/index.html,2026 Projected Projection model,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,37904079-6c21-41da-8111-ff144753f671,taxes_modules_taxes_views_index_038,taxes,"$9,143,000","$9,143,000",2026 Projected Projection model,modules/taxes/views/index.html,2026 Projected Projection model,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,e3eb94ac-0890-4d2a-8514-3358ba564f94,taxes_modules_taxes_views_index_039,taxes,"$8,600,000","$8,600,000",2026 Projected Projection model,modules/taxes/views/index.html,2026 Projected Projection model,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,c6d09a5c-3a4f-4561-b935-004a10a6615d,taxes_modules_taxes_views_index_040,taxes,"$9,248.13","$9,248.13",2026 Projected Projection model,modules/taxes/views/index.html,2026 Projected Projection model,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,e3106095-3010-4fa8-9ed3-89f02079b101,taxes_modules_taxes_views_index_041,taxes,"$1,849.63","$1,849.63",Assessed Value Reduction,modules/taxes/views/index.html,Assessed Value Reduction,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,ca31600c-65be-4546-834b-9355ef221178,taxes_modules_taxes_views_index_042,taxes,$50.00,$50.00,Net Benefit To Owner,modules/taxes/views/index.html,Net Benefit To Owner,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,2c99e5c0-8ad1-425c-9b5e-0ae9ee1b44b8,taxes_modules_taxes_views_index_043,taxes,"$1,899.63","$1,899.63",2026 Escrow View,modules/taxes/views/index.html,2026 Escrow View,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,ac1c68a1-1658-49d8-8d93-a0ab72b424c3,taxes_modules_taxes_views_index_044,taxes,"$7,348.50","$7,348.50",2026 Escrow View,modules/taxes/views/index.html,2026 Escrow View,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,913ed8cb-7033-4263-bfde-1295543d2b4e,taxes_modules_taxes_views_index_045,taxes,"$14,572.46","$14,572.46",2022 | Assessed Value,modules/taxes/views/index.html,2022 | Assessed Value,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,f12baecc-9ceb-4f14-9177-8cfe93f7e0ba,taxes_modules_taxes_views_index_046,taxes,"$13,259.17","$13,259.17",2022 | Ad Valorem,modules/taxes/views/index.html,2022 | Ad Valorem,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,29d5d6d6-edc1-4e16-9b43-7c65a1cc1856,taxes_modules_taxes_views_index_047,taxes,"$158,963.51","$158,963.51",2022 | Non-Ad Valorem,modules/taxes/views/index.html,2022 | Non-Ad Valorem,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,d3565b98-3e87-498f-8530-41576addcc12,taxes_modules_taxes_views_index_048,taxes,"$7,086,090","$7,086,090",2022 | Grand Total,modules/taxes/views/index.html,2022 | Grand Total,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,ae6062d1-377d-48e1-aa69-88e767740319,taxes_modules_taxes_views_index_049,taxes,"$127,076.02","$127,076.02",2023 | Assessed Value,modules/taxes/views/index.html,2023 | Assessed Value,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,0b43af78-fae4-43a6-9a4c-e56904759705,taxes_modules_taxes_views_index_050,taxes,"$3,379.20","$3,379.20",2023 | Ad Valorem,modules/taxes/views/index.html,2023 | Ad Valorem,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,539f1fc0-a758-4b2f-92f3-e8cc5658b6f5,taxes_modules_taxes_views_index_051,taxes,"$130,455.22","$130,455.22",2023 | Non-Ad Valorem,modules/taxes/views/index.html,2023 | Non-Ad Valorem,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,9bd6c07c-aa49-4412-8c4c-78a4b37642b1,taxes_modules_taxes_views_index_052,taxes,"$7,794,699","$7,794,699",2023 | Grand Total,modules/taxes/views/index.html,2023 | Grand Total,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,908fc714-d568-4454-bcd9-e2e43a73dc5b,taxes_modules_taxes_views_index_053,taxes,"$139,069.66","$139,069.66",2024 | Assessed Value,modules/taxes/views/index.html,2024 | Assessed Value,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,ff0594d3-b571-4e31-af7e-47a8ab30f541,taxes_modules_taxes_views_index_054,taxes,"$3,379.20","$3,379.20",2024 | Ad Valorem,modules/taxes/views/index.html,2024 | Ad Valorem,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,00271f86-05cd-490d-9d1d-2650a6a3ff73,taxes_modules_taxes_views_index_055,taxes,"$142,448.86","$142,448.86","ata-metric-key=""taxes_modules_taxes_views_index_053"" data-metric-missing=""Missing in Supabase"">$8,958,200 $160,038.24 $3,379.20 $163,417.44 <th scope",modules/taxes/views/index.html,"ata-metric-key=""taxes_modules_taxes_views_index_053"" data-metric-missing=""Missing in Supabase"">$8,958,200 $160,038.24 $3,379.20 $163,417.44 <th scope",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,5961be68-2a46-4b41-af39-465e2b666b77,taxes_modules_taxes_views_index_056,taxes,"$8,574,168","$8,574,168","data-metric-key=""taxes_modules_taxes_views_index_054"" data-metric-missing=""Missing in Supabase"">$160,038.24 $3,379.20 $163,417.44 2025 After Appeal <span data-metric-key=""taxes_modules_taxes_views_index_057"" data-metric-missing=""Missing in Su",modules/taxes/views/index.html,"data-metric-key=""taxes_modules_taxes_views_index_054"" data-metric-missing=""Missing in Supabase"">$160,038.24 $3,379.20 $163,417.44 2025 After Appeal <span data-metric-key=""taxes_modules_taxes_views_index_057"" data-metric-missing=""Missing in Su",low,No clean label found; using nearby visible text for manual review.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,611e56fe-1cd0-45f7-a3b8-efd25b7a6138,taxes_modules_taxes_views_index_057,taxes,"$157,359.97","$157,359.97",2025 After Appeal,modules/taxes/views/index.html,2025 After Appeal,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,fb12eaaa-dec3-423c-9ccc-c477db9cd515,taxes_modules_taxes_views_index_058,taxes,"$3,379.20","$3,379.20",2025 After Appeal,modules/taxes/views/index.html,2025 After Appeal,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,5d64148e-d59a-4e9e-a3bc-a20bd04c0cac,taxes_modules_taxes_views_index_059,taxes,"$160,739.17","$160,739.17",2025 After Appeal,modules/taxes/views/index.html,2025 After Appeal,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,0a753ca1-0df8-4e95-9854-76771a876294,taxes_modules_taxes_views_index_060,taxes,"$8,958,200","$8,958,200",2025 After Appeal,modules/taxes/views/index.html,2025 After Appeal,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,5ee097f1-2a2c-42f5-9dac-d6ef2c0792d5,taxes_modules_taxes_views_index_061,taxes,"$160,038.24","$160,038.24",2026 Projection,modules/taxes/views/index.html,2026 Projection,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,37df8b60-f798-4532-949e-404855146697,taxes_modules_taxes_views_index_062,taxes,"$3,379.20","$3,379.20",2026 Projection,modules/taxes/views/index.html,2026 Projection,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,d7874918-2800-4be0-b75e-59a595986aa8,taxes_modules_taxes_views_index_063,taxes,"$163,417.44","$163,417.44",2026 Projection,modules/taxes/views/index.html,2026 Projection,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,b53d1010-bcc7-4569-86f5-176e94432b63,taxes_modules_taxes_views_index_064,taxes,"$9,143,000","$9,143,000",2026 Projection,modules/taxes/views/index.html,2026 Projection,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,ece295e9-40d1-4147-9775-38c0c451c36c,taxes_modules_taxes_views_index_065,taxes,"$162,207.79","$162,207.79",Duval County | Tax Amount,modules/taxes/views/index.html,Duval County | Tax Amount,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,cabc0a4d-ee55-4e21-835e-f6c2cc57383b,taxes_modules_taxes_views_index_066,taxes,"$3,379.20","$3,379.20",City of Jacksonville | Tax Amount,modules/taxes/views/index.html,City of Jacksonville | Tax Amount,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,ac67b748-5970-4f51-9cde-21f483f97cc2,taxes_modules_taxes_views_index_067,taxes,"$165,586.99","$165,586.99",Duval County School Board | Tax Amount,modules/taxes/views/index.html,Duval County School Board | Tax Amount,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,4bc0ae43-187b-4368-abfc-e85bb2ecbbfa,taxes_modules_taxes_views_index_068,taxes,"$8,600,000","$8,600,000",St. Johns Water Management | Tax Amount,modules/taxes/views/index.html,St. Johns Water Management | Tax Amount,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,984a17c0-64e8-4594-8e9e-66cf314ec26b,taxes_modules_taxes_views_index_069,taxes,"$152,574.32","$152,574.32",F.I.R.E. District | Tax Amount,modules/taxes/views/index.html,F.I.R.E. District | Tax Amount,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,44a70caa-f3e1-4011-aae3-733d78c469d1,taxes_modules_taxes_views_index_070,taxes,"$3,379.20","$3,379.20",Jacksonville Children's Commission | Tax Amount,modules/taxes/views/index.html,Jacksonville Children's Commission | Tax Amount,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,bf3fe4d7-40e4-40d1-8660-01e11f63beca,taxes_modules_taxes_views_index_071,taxes,"$155,953.52","$155,953.52",Mosquito Control,modules/taxes/views/index.html,Mosquito Control,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,bbe9bfa3-88e5-463d-ad7f-0e8ebd1561fe,taxes_modules_taxes_views_index_072,taxes,"$9,151,600","$9,151,600","Furniture, Fixtures & Equipment | Original Cost",modules/taxes/views/index.html,"Furniture, Fixtures & Equipment | Original Cost",high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,3109fc0a-8c66-4bdb-83e5-f0d8914656aa,taxes_modules_taxes_views_index_073,taxes,"$162,373.47","$162,373.47","Furniture, Fixtures & Equipment | Depreciated Value",modules/taxes/views/index.html,"Furniture, Fixtures & Equipment | Depreciated Value",high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,a8dd49b3-3983-4f19-a296-96897ea34d14,taxes_modules_taxes_views_index_074,taxes,"$3,379.20","$3,379.20","Furniture, Fixtures & Equipment | Exemption / Adjustment",modules/taxes/views/index.html,"Furniture, Fixtures & Equipment | Exemption / Adjustment",high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,8e87a748-1979-4235-b273-2a8f541090f4,taxes_modules_taxes_views_index_075,taxes,"$165,752.67","$165,752.67","Furniture, Fixtures & Equipment | Net Taxable",modules/taxes/views/index.html,"Furniture, Fixtures & Equipment | Net Taxable",high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,f2cd2c36-6f25-44ad-8cab-a3008586d962,taxes_modules_taxes_views_index_076,taxes,"$96,212.84","$96,212.84",Leasing / Office Equipment | Original Cost,modules/taxes/views/index.html,Leasing / Office Equipment | Original Cost,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,4a540e56-e339-4d17-bffd-cd3e2bd18ae4,taxes_modules_taxes_views_index_077,taxes,"$26,607.00","$26,607.00",Leasing / Office Equipment | Depreciated Value,modules/taxes/views/index.html,Leasing / Office Equipment | Depreciated Value,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,e57109b7-51fe-4c8b-8621-bcf8382b4272,taxes_modules_taxes_views_index_078,taxes,"$12,900.00","$12,900.00",Leasing / Office Equipment | Exemption / Adjustment,modules/taxes/views/index.html,Leasing / Office Equipment | Exemption / Adjustment,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,64e2fc77-acb6-4c42-9615-52bae05fef9c,taxes_modules_taxes_views_index_079,taxes,"$8,600.00","$8,600.00",Leasing / Office Equipment | Net Taxable,modules/taxes/views/index.html,Leasing / Office Equipment | Net Taxable,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,2ad5b2d5-812b-4514-b603-45548899fa50,taxes_modules_taxes_views_index_080,taxes,"$3,379.20","$3,379.20",Maintenance Tools & Shop Assets | Original Cost,modules/taxes/views/index.html,Maintenance Tools & Shop Assets | Original Cost,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,4da98281-7b9a-42c9-bea5-5d7531d1a645,taxes_modules_taxes_views_index_081,taxes,"$152,574.32","$152,574.32",Maintenance Tools & Shop Assets,modules/taxes/views/index.html,Maintenance Tools & Shop Assets,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,ee3aaaa2-cd6c-45a6-8864-3e515b42bccf,taxes_modules_taxes_views_index_082,taxes,"$3,379.20","$3,379.20",Maintenance Tools & Shop Assets,modules/taxes/views/index.html,Maintenance Tools & Shop Assets,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,24d9e9de-a5cf-461c-92d1-ce8cf8589bc4,taxes_modules_taxes_views_index_083,taxes,"$25,000","$25,000",Maintenance Tools & Shop Assets,modules/taxes/views/index.html,Maintenance Tools & Shop Assets,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,83b95aa6-290c-4fce-87e8-49f8983ccc2f,taxes_modules_taxes_views_index_084,taxes,"$2,452.51","$2,452.51",Signage / Miscellaneous,modules/taxes/views/index.html,Signage / Miscellaneous,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,d3b9d3bd-5b9d-461d-8361-4071b433056b,taxes_modules_taxes_views_index_085,taxes,"$36,734.27","$36,734.27",Signage / Miscellaneous,modules/taxes/views/index.html,Signage / Miscellaneous,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,3cada7c3-e13b-46e0-aa9b-dac005ddbef8,taxes_modules_taxes_views_index_086,taxes,"$39,195.78","$39,195.78",Signage / Miscellaneous,modules/taxes/views/index.html,Signage / Miscellaneous,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,88859ad6-0451-4d53-8a42-3dfaa1123ad1,taxes_modules_taxes_views_index_087,taxes,"$14,195.78","$14,195.78",Signage / Miscellaneous,modules/taxes/views/index.html,Signage / Miscellaneous,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,3e64c40f-1190-42ac-a1f0-64c6aadb77ac,taxes_modules_taxes_views_index_088,taxes,"$25,000","$25,000",Estimated Net Taxable TPP,modules/taxes/views/index.html,Estimated Net Taxable TPP,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,d535cadf-b8b4-4e0e-b2c1-bac7d0a436ed,taxes_modules_taxes_views_index_089,taxes,$128.99,$128.99,Estimated Net Taxable TPP,modules/taxes/views/index.html,Estimated Net Taxable TPP,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,e5739fdd-ddd5-49e4-bf59-cd0bbcc54cac,taxes_modules_taxes_views_index_090,taxes,$210.00,$210.00,Estimated Net Taxable TPP,modules/taxes/views/index.html,Estimated Net Taxable TPP,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,aba07d13-ffa8-4bbe-9c0c-102f3ae941dd,taxes_modules_taxes_views_index_091,taxes,$799.00,$799.00,Estimated Net Taxable TPP,modules/taxes/views/index.html,Estimated Net Taxable TPP,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,84594ffe-6393-466e-b330-7b0571034926,taxes_modules_taxes_views_index_092,taxes,$105.00,$105.00,County / City Taxable Value | 2024,modules/taxes/views/index.html,County / City Taxable Value | 2024,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,bbff6987-f7b2-4e67-a641-f5369df34442,taxes_modules_taxes_views_index_093,taxes,$499.00,$499.00,County / City Taxable Value | 2025 Original,modules/taxes/views/index.html,County / City Taxable Value | 2025 Original,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,b88feaba-850c-4738-9775-c03c0f6d38bd,taxes_modules_taxes_views_index_094,taxes,"$36,743.27","$36,743.27",County / City Taxable Value | 2025 After Appeal,modules/taxes/views/index.html,County / City Taxable Value | 2025 After Appeal,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,3208e691-8983-4b53-acce-fa6fe29ae71b,taxes_modules_taxes_views_index_095,taxes,"$7,086,090","$7,086,090",County / City Taxable Value | 2026 Projection,modules/taxes/views/index.html,County / City Taxable Value | 2026 Projection,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,2d989627-71e4-4c4d-b69b-51820e7ff6a6,taxes_modules_taxes_views_index_096,taxes,"$7,794,699","$7,794,699",School Taxable Value | 2024,modules/taxes/views/index.html,School Taxable Value | 2024,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,0fe5c527-c16f-4b7c-a1a3-98656b60cfa4,taxes_modules_taxes_views_index_097,taxes,"$8,574,168","$8,574,168",School Taxable Value | 2025 Original,modules/taxes/views/index.html,School Taxable Value | 2025 Original,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
